uid,name,facility,classification,district,sub_district,fax,tel,cel,email,manager,area_type,ownership,postal_area,postal_address,street_address,Location 1,overall_performance,vital_measures,extreme_measures,essential_measures,developmental_measures,facilities_and_infrastructure,clinical_support_services,patient_safety-clinical_governance-clinical_care,operational_management,patients_rights,public_health,leadership_and_corporate_governance,infection_prevention_and_control,improve_patient_safety_and_security,waiting_times,positive_and_caring_attitudes,cleanliness,availability_of_medicines_and_supplies,accommodation-consulting_room-clinic,accommodation-procedure_room-total,accommodation-consulting-room-outpatient-department,accommodation-consulting_room-accident_and_emergency_department,accommodation-medicine_room-number_of,staff-nursing_staff-professional_nurse-vacant,staff-Nursing_Staff-Professional_Nurse-part_time,staff-Nursing_Staff-Professional_Nurse-full_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-vacant,staff-Nursing_Staff-Enrolled_Nurse_Assistant-part_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-full_time,staff-Clinical_staff-Other-vacant,staff-Clinical_staff-Other-part_time,staff-Clinical_staff-Other-full_time,staff-Nursing_Staff-Enrolled_Nurs-vacant,staff-Nursing_Staff-Enrolled_Nurs-part_time,staff-Nursing_Staff-Enrolled_Nurs-full_time,staff-Nursing_Staff-Enrolled_Nurse-vacant,staff-Nursing_Staff-Enrolled_Nurse-part_time,staff-Nursing_Staff-Enrolled_Nurse-full_time,staff-Nursing_Staff-Advanced_Midwives-vacant,staff-Nursing_Staff-Advanced_Midwives-part_time,staff-Nursing_Staff-Advanced_Midwives-full_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-vacant,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-part_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-full_time,staff-Clinical_staff-Pharmacists-vacant,staff-Clinical_staff-Pharmacists-part_time,staff-Clinical_staff-Pharmacists-full_time,staff-Clinical_staff-Allied_Health_Professionals-vacant,staff-Clinical_staff-Allied_Health_Professionals-part_time,staff-Clinical_staff-Allied_Health_Professionals-full_time,staff-Doctors-Medical_Practitioners-vacant,staff-Doctors-Medical_Practitioners-part_time,staff-Doctors-Medical_Practitioners-full_time,staff-Administrative_staff-Information_management-vacant,staff-Administrative_staff-Information_management-part_time,staff-Administrative_staff-Information_management-full_time,staff-Doctors-External_Visiting_Medical_Practitioners-vacant,staff-Doctors-External_Visiting_Medical_Practitioners-part_time,staff-Doctors-External_Visiting_Medical_Practitioners-full_time,staff-Administrative_staff-Human_Resource-vacant,staff-Administrative_staff-Human_Resource-part_time,staff-Administrative_staff-Human_Resource-full_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-vacant,staff-Nursing_Staff-Clinical_Nurse_Practitioners-part_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-full_time,staff-Doctors-Medical_Specialists-vacant,staff-Doctors-Medical_Specialists-part_time,staff-Doctors-Medical_Specialists-full_time,staff-Doctors-Medical_Practitioner_Interns-vacant,staff-Doctors-Medical_Practitioner_Interns-part_time,staff-Doctors-Medical_Practitioner_Interns-full_time,staff-Clinical_staff-Dental-vacant,staff-Clinical_staff-Dental-part_time,staff-Clinical_staff-Dental-full_time,staff-Doctors-Registrars-vacant,staff-Doctors-Registrars-part_time,staff-Doctors-Registrars-full_time,staff-Doctors-External_Visiting_Medical_Specialists-vacant,staff-Doctors-External_Visiting_Medical_Specialists-part_time,staff-Doctors-External_Visiting_Medical_Specialists-full_time,staff-Staffing-Management_staff-vacant,staff-Staffing-Management_staff-part_time,staff-Staffing-Management_staff-full_time,staff-Administrative_staff-General_Admin_/_Support-vacant,staff-Administrative_staff-General_Admin_/_Support-part_time,staff-Administrative_staff-General_Admin_/_Support-full_time,staff-Administrative_staff-Financial-vacant,staff-Administrative_staff-Financial-part_time,staff-Administrative_staff-Financial-full_time,staff-Total_Staff_Compliment-vacant,staff-Total_Staff_Compliment-part_time,staff-Total_Staff_Compliment-full_time,staff-Vacant-vacant,staff-Vacant-part_time,staff-Vacant-full_time,pharmacy_and_dispensary-hours_per_day,clinics-hours_per_day,pharmacy_and_dispensary-days_per_week,in_patients-hours_per_day,clinics-days_per_week,in_patients-days_per_week,emergency_unit-hours_per_day,emergency_unit-days_per_week,out_patients-hours_per_day,out_patients-days_per_week,governance-Strategic_management,governance-Communications_and_public_relations,governance-Staff_welfare_and_employee_wellness,governance-Human_resource_management_and_development,governance-Leadership_and_Corporate_Governance,governance-Operational_Management,governance-Oversight_and_accountability,governance-Financial_management,governance-Risk_management,governance-Supply_chain_and_asset_Management,governance-Quality_Improvement,governance-Effective_leadership
ec_askeaton_clinic_2013_09_18,Askeaton Clinic,Askeaton Clinic,CLINIC,Chris Hani District Municipality,Sakhisizwe Health sub-District,,,0833031668,,Mrs N Yozo,RURAL,Facility Owner - Government - Prov,Cala,PO Box 1126 Cala,Askeaton Location,"Eastern Cape Province
(-31.625093, 27.460434)",77,76, N/A,78, N/A,68,87,75,86,86,40,33,82,63,100,98,64,93,2,0,,,,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,,,,,,,8,8,7,,,,,,,,50,0,100,50,,,,,,,,
ec_aspiranza_clinic_2013_09_17,Aspiranza Clinic,Aspiranza Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0437332191,0799681237,,Mrs D.L. Mbusi,URBAN,Facility Owner - Government - Local,Buffalo Flats,"Aspiranza Clinic, Robert King Cresecent",Robert King Crescent,"Eastern Cape Province
(-33.019228, 27.849545)",20,20, N/A,20, N/A,26,17,21,38,10,33,33,32,15,13,25,17,21,3,0,,,,3,0,2,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,0,100,0,0,,,,,,,,
ec_assina_mandla_clinic_2013_09_17,Assina Mandla Clinic,Assina Mandla Clinic,CLINIC,Amathole District Municipality,Nkonkobe Health sub-District,040 653 2454,040 653 6855,071 549 1958,,N. Ndlazilwana,RURAL,Facility Owner - Government - Prov,Alice,,Nuwabeni Location,"Eastern Cape Province
(-32.75045, 26.7941)",31,18, N/A,36, N/A,9,57,31,43,25,33,0,32,22,7,41,2,67,3,0,,,,4,0,2,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,,,,,,,8,,,,,,,,,,0,0,0,0,0,,,,,,,
ec_bacclesfarm_clinic_2013_09_18,Bacclesfarm Clinic,Bacclesfarm Clinic,CLINIC,Chris Hani District Municipality,Inxuba Yethemba Health sub-District,,0408451232,0739410112,,Mr M.P.Khohlakala,RURAL,Facility Owner - Government - Prov,Queestown,No postal address,,"Eastern Cape Province
(-32.040569, 26.461371)",64,62, N/A,65, N/A,59,67,57,57,76,57,67,58,60,79,91,49,64,3,0,,,,2,0,1,1,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,,,,,,,8,8,7,,,,,,,,50,100,50,50,,,,,,,,
ec_badi_clinic_2013_09_17,Badi Clinic,Badi Clinic,CLINIC,Amathole District Municipality,Mbhashe Health sub-District,,083 3780 548,082 478 5876,,Mrs TLN Ndlela,RURAL,Facility Owner - Government - Prov,Willowvale,PO Box 380,Lowwer Gwadu Location,"Eastern Cape Province
(-32.287058, 28.662158)",41,40, N/A,42, N/A,26,38,40,62,55,76,33,42,32,60,68,29,45,2,0,,,,3,0,1,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,100,0,50,,,,,,,,
ec_bala_clinic_2013_09_18,Bala Clinic,Bala Clinic,CLINIC,Oliver Tambo District Municipality,Qaukeni Health sub-District,,,0718595987,,N.P. GUMEDE,RURAL,Facility Owner - Government - Local,FLAGSTAFF,PO BOX 528,BALA A/A,"Eastern Cape Province
(-30.99031, 29.53658)",70,69, N/A,70, N/A,66,71,65,88,77,33,67,85,50,73,87,71,85,4,0,,,,4,0,5,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,100,,,,,,,,
ec_baleni_clinic_2013_09_17,Baleni Clinic,Baleni Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,0833781136,0833781136,,MRS NDABAHKULU,RURAL,Facility Owner - Government - Local,BIZANA,BOX 549,BALENI A/A,"Eastern Cape Province
(-31.159225, 29.971658)",55,44, N/A,60, N/A,38,66,53,83,60,90,0,55,48,50,69,36,75,0,0,,,,9,1,0,1,0,1,0,5,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,0,,0,100,0,,,,,,,
ec_balfour_clinic_2013_09_17,Balfour Clinic,Balfour Clinic,CLINIC,Amathole District Municipality,Nkonkobe Health sub-District,,,0734131543,,S/r Kadenipe,RURAL,Facility Owner - Government - Prov,Balfour,,,"Eastern Cape Province
(-32.54578, 26.68213)",39,35, N/A,41, N/A,37,34,42,62,42,33,0,61,21,57,59,31,44,4,0,,,,2,0,3,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,,,,,,,8,,,,,,,,,,0,0,0,50,0,,,,,,,
ec_bambisana_hospital_2013_03_26,Bambisana Hospital,Bambisana Hospital,DISTRICT HOSPITAL,Oliver Tambo District Municipality,Nyandeni Health sub-District,0392537803,0392537923,0833782100,THEMBINKOSI.SIYAMGAPHI@IMPILO.ECPROV.GOV.ZA,T. D. SIYANGAPHI,RURAL,Facility Owner - Government - Prov,LUSIKISIKI,P/BAG X1046,,"Eastern Cape Province
(-31.451172, 29.454045)",74,80, N/A,70, N/A,67,77,72,80,77,56,100,72,72,68,83,72,79,,,7,0,,70,0,23,28,0,40,0,3,0,0,0,23,30,0,0,10,0,3,26,0,4,13,0,1,43,0,6,5,2,2,2,0,1,0,0,0,1,0,2,4,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,4,66,0,59,1,0,2,,,,,,,8,,,24,,7,24,7,8,5,100,100,,,100,,100,100,,,,
ec_bambisana_phc_clinic_2013_09_18,Bambisana PHC Clinic,Bambisana PHC Clinic,CLINIC,Oliver Tambo District Municipality,Nyandeni Health sub-District,,039257923,0735348863,,P.N. NTSHANGASE,RURAL,Facility Owner - Government - Local,LUSIKISIKI,PRIVATE BAG X 1046,,"Eastern Cape Province
(-31.45022, 29.45341)",53,53, N/A,53, N/A,34,53,63,71,55,15,67,67,50,20,83,25,58,3,0,,,,5,1,1,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,0,100,,,,,,,,
ec_banzi_clinic_2013_09_18,Banzi Clinic,Banzi Clinic,CLINIC,Chris Hani District Municipality,Intsika Yethu Health sub-District,,0833781171,0833781171,,No facility Manager,RURAL,Facility Owner - Government - Prov,Cofimvaba,PO Box 541 Cofimvaba,Banzi Village,"Eastern Cape Province
(-32.126371, 27.520087)",40,45, N/A,39, N/A,29,49,44,17,51,7,0,39,35,64,56,23,45,2,0,,,,2,0,2,1,0,1,0,0,7,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,7,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,2,1,1,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,50,0,,,,,,,
ec_baroda_clinic_2013_09_18,Baroda Clinic,Baroda Clinic,CLINIC,Chris Hani District Municipality,Inxuba Yethemba Health sub-District,0488813419,0488813419,,,R.Dutkic,RURAL,Facility Owner - Government - Prov,,"Private Bag x90, Cradock",Baroda Clinic,"Eastern Cape Province
(-32.00237, 25.51043)",62,45, N/A,69, N/A,58,82,48,100,61,40,67,64,48,85,77,25,83,0,0,,,,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,8,,,,,,,,,,50,100,100,100,,100,,,,,,
ec_baviaans_clinic_2013_09_18,Baviaans Clinic,Baviaans Clinic,CLINIC,Cacadu District Municipality,Camdeboo Health sub-District,049 835 0255,049 835 0047,083 602 4984,,Mrs V Sampies,RURAL,Facility Owner - Government - Prov,Steytlerville,PO Box 12,Corner Phillpott and Sarel Cilliers street,"Eastern Cape Province
(-33.33402, 24.343214)",53,54, N/A,53, N/A,48,63,44,38,64,97,33,53,48,50,63,55,61,2,0,,,,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,0,100,0,50,,,,,,,,
ec_baziya_chc_2013_09_18,Baziya CHC,Baziya CHC,CHC,Oliver Tambo District Municipality,King Sabata Dalindyebo Health sub-,,0475486087,0760653086,,E.N. NOHAJI,RURAL,Facility Owner - Government - Prov,MTHATHA,BAZIYA HEALTH /C. PO BAZIYA,BAZIYA MISSION,"Eastern Cape Province
(-31.614431, 28.385099)",58,52, N/A,60, N/A,56,40,60,100,68,80,100,71,51,67,83,49,43,,,3,1,,8,0,15,12,0,10,0,8,0,0,0,3,11,0,0,2,0,0,4,0,0,7,0,2,11,0,0,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,8,14,6,9,0,0,0,,,,,,,8,24,,24,7,7,24,7,,,,100,100,100,100,100,,,,,,
ec_beacon_bay_clinic_2013_09_17,Beacon Bay Clinic,Beacon Bay Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0437059636 / 9637,0823328207,,Mrs C .A. Tarr,URBAN,Facility Owner - Other,Eas London,PO Box 673,"Major Square Road, Beacon Bay","Eastern Cape Province
(-32.968498, 27.938766)",35,33, N/A,35, N/A,34,36,38,62,27,10,0,54,24,15,40,50,37,2,0,,,,1,0,2,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,0,0,0,100,0,,,,,,,
ec_beatrice_ngwentle_clinic_2013_09_18,Beatrice Ngwentle Clinic,Beatrice Ngwentle Clinic,CLINIC,Cacadu District Municipality,Camdeboo Health sub-District,,042 243 3447,,,Y van Niekerk,RURAL,Facility Owner - Government - Prov,Somerset East,PO Box 21,Mayila Street,"Eastern Cape Province
(-32.726067, 25.596479)",49,51, N/A,48, N/A,46,66,47,50,38,33,0,59,33,25,59,50,78,3,0,,,,1,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,50,,,,,,
ec_bedford_clinic_2013_09_17,Bedford Clinic,Bedford Clinic,CLINIC,Amathole District Municipality,Nkonkobe Health sub-District,,0466850076,0793756818,,S/r de Klerk,URBAN,Facility Owner - Government - Prov,Bedford,"P.o. BOX 24, Bedford,","Cole Street,","Eastern Cape Province
(-32.68292, 26.0883)",32,26, N/A,35, N/A,27,29,39,43,32,0,33,43,23,64,19,18,41,2,0,,,,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,,,,,8,,,,,,,,,,50,0,50,0,,,,,,,,
ec_bedford_hospital_2013_03_26,Bedford Hospital,Bedford Hospital,DISTRICT HOSPITAL,Amathole District Municipality,Nkonkobe Health sub-District,0466850819,0466850043,0760782077,,S.N.K. Biko,RURAL,Facility Owner - Government - Prov,Bedford,"P.O. Box 111, Bedford,","Maitland Street,","Eastern Cape Province
(-32.67534, 26.09012)",62,65, N/A,60, N/A,46,66,61,63,71,88,43,39,71,44,67,60,68,,,1,0,,16,3,12,14,0,5,1,0,2,0,0,4,10,1,0,0,0,1,3,0,5,9,1,1,28,1,2,4,0,2,0,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,12,2,7,34,4,13,3,0,0,,,,,,,8,,,24,,7,24,7,24,7,,0,,,,,,100,0,,,
ec_bedford_orthopaedic_hospital_(mthatha)_2013_03_26,"Bedford Orthopaedic Hospital
(Mthatha)",Bedford Orthopaedic Hospital (Mthatha),SPECIALISED ORTHOPAEDIC HOSPITAL,Oliver Tambo District Municipality,King Sabata Dalindyebo Health sub-,0475324829 / 0,0475324489,0781161681,,DR ONWAYE,RURAL,Facility Owner - Government - Prov,MTHATHA,PRIVATE BAG X5103,,"Eastern Cape Province
(-31.577228, 28.706814)",74,77, N/A,73, N/A,53,76,90,53,75,80,71,79,75,56,89,40,79,,,3,0,,136,0,68,39,0,103,0,0,1,0,0,56,85,0,0,0,0,0,0,0,0,5,0,2,12,0,15,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,3,0,2,0,0,0,3,3,12,0,0,22,0,0,0,,,,,,,8,,,24,,7,,,8,5,100,0,50,,,53,50,0,100,,,
ec_beestekraal_clinic_2013_09_18,Beestekraal Clinic,Beestekraal Clinic,CLINIC,Chris Hani District Municipality,Sakhisizwe Health sub-District,,,083 3031 671,,Mrs K Paliso,RURAL,Facility Owner - Government - Prov,Cala,PO Box 1126,Ekuphumleni Village,"Eastern Cape Province
(-31.517471, 27.815988)",84,81, N/A,85, N/A,71,92,84,100,89,57,67,94,70,100,99,75,92,0,0,,,,2,1,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,100,100,,100,,,,,,
ec_bengu_clinic_(emalahleni)_2013_09_18,Bengu Clinic (Emalahleni),Bengu Clinic (Emalahleni),CLINIC,Chris Hani District Municipality,Emalahleni Health sub-District,,0458785393,0829410577,,Amon Bambapha Skoti,RURAL,Facility Owner - Government - Prov,Lady Frere,Box 663,Bengu,"Eastern Cape Province
(-31.792709, 27.335165)",34,26, N/A,37, N/A,17,66,21,25,37,33,67,21,24,47,28,13,91,2,0,,,,5,0,1,1,0,1,7,7,5,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,1,0,0,0,,,,,,,8,8,7,,,,,,,,50,100,0,0,,25,,,,,,
ec_bensonvale_clinic_2013_09_19,Bensonvale Clinic,Bensonvale Clinic,CLINIC,Joe Gqabi District Municipality,Senqu Health sub-District,,,0833780667,,C.F. MPUNZI,RURAL,Facility Owner - Government - Prov,STERKSPRUIT,BENSOMVALE VILLAGE,BENSONVALE CLINIC,"Eastern Cape Province
(-30.582562, 27.356668)",65,66, N/A,65, N/A,49,81,50,75,87,47,33,56,53,87,86,70,85,2,0,,,,1,0,2,0,0,2,4,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,3,0,0,0,,,,,,,8,8,5,,,,,,,,0,100,50,50,,75,,,,,,
ec_bergsig_clinic_2013_09_18,Bergsig Clinic,Bergsig Clinic,CLINIC,Cacadu District Municipality,Kouga Health sub-District,,,084 4642 519,erikad@srvm.gov.za,S Dorfling,RURAL,Facility Owner - Government - Local,Kirkwood,Box 47,HIV Tarentaal en Arendstraat,"Eastern Cape Province
(-33.387515, 25.450146)",45,51, N/A,43, N/A,41,46,55,67,36,0,33,65,37,36,57,54,41,2,0,,,,0,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,50,0,100,100,,,,,,,,
ec_berlin_clinic_2013_09_17,Berlin Clinic,Berlin Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0436852359,0726305017,,A.K. Smith,RURAL,Facility Owner - Government - Local,"Berlin,",,"8 Legian Street,","Eastern Cape Province
(-32.88395, 27.57776)",31,29, N/A,32, N/A,36,24,32,38,30,73,0,37,27,21,54,29,26,3,0,,,,1,0,2,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,0,0,0,0,0,,,,,,,
ec_bethania_clinic_2013_09_19,Bethania Clinic,Bethania Clinic,CLINIC,Joe Gqabi District Municipality,Elundini Health sub-District,,,072449342,,MRS MUIYCHWEN,RURAL,Facility Owner - Government - Prov,MT FLETCHER,GET CORRESPONDANCE FROM LSA,MAKGAASENG LOCATION,"Eastern Cape Province
(-30.659827, 28.295921)",54,35, N/A,63, N/A,49,74,34,75,63,78,67,50,39,87,62,54,79,2,1,,,,0,0,2,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,100,0,0,100,,75,,,,,,
ec_bezuidenhoutville_clinic_2013_09_17,Bezuidenhoutville Clinic,Bezuidenhoutville Clinic,CLINIC,Amathole District Municipality,Nkonkobe Health sub-District,,046 684 0034,083 528 0851,,Sr.N.A Mqawo,URBAN,Facility Owner - Government - Local,Adelaide,,1 Goliath Meyer Road,"Eastern Cape Province
(-32.68805, 26.29813)",29,34, N/A,26, N/A,38,14,39,29,26,33,0,44,26,36,37,29,8,2,0,,,,3,0,1,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,,,,,,8,,,,,,,,,,0,0,0,0,0,,,,,,,
ec_bhele_clinic_2013_09_17,Bhele Clinic,Bhele Clinic,CLINIC,Amathole District Municipality,Amahlathi Health sub-District,,0406739967,0733310758,,Sister Z.L. Mpalala,RURAL,Facility Owner - Government - Prov,Peddie,P/bag X 13,"Bhele Clinic, Feni Location Peddie","Eastern Cape Province
(-33.20301, 27.182662)",62,57, N/A,64, N/A,34,78,67,38,70,100,33,66,51,46,78,46,92,3,0,,,,3,0,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,50,0,0,0,,,,,,,,
ec_bhisho_gateway_clinic_2013_09_17,Bhisho Gateway Clinic,Bhisho Gateway Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0406350379,0836524183,,N.S. Tshayingca,RURAL,Facility Owner - Government - Prov,Bhisho,P/Bag X0043,Komga Road,"Eastern Cape Province
(-32.82697, 27.456626)",31,33, N/A,30, N/A,30,45,33,50,15,0,33,34,19,40,12,27,79,5,0,,,,0,0,4,0,0,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,,8,8,,,5,,,,,,50,0,0,0,,50,,,,,,
ec_bhisho_hospital_2013_03_26,Bhisho Hospital,Bhisho Hospital,DISTRICT HOSPITAL,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,0406352848,0406352958,0406352956,lyly@webmail.co.za,P.N. Tshofoti,RURAL,Facility Owner - Government - Prov,Bisho,"Private Bag X 0043, Bisho,","Komga Road,","Eastern Cape Province
(-32.82774, 27.45516)",79,78, N/A,80, N/A,58,88,79,75,87,83,86,85,75,97,78,42,90,,,12,1,,0,0,86,0,0,66,0,27,0,0,0,44,80,0,0,0,0,6,0,0,9,1,0,4,1,1,11,0,4,7,0,2,3,0,0,0,5,0,5,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,3,0,4,,,,,,,,,,,,,,,,24,,7,,,8,,100,100,,,,,,100,0,,,
ec_bhisho_parliament_clinic_2013_09_17,Bhisho Parliament Clinic,Bhisho Parliament Clinic,SPECIALISED CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0406080176,0837296806,,N.E. Ngebulana,URBAN,Facility Owner - Government - Prov,Bhisho,Eastern Cape Provincial Legislater,Provincial Legislater Building,"Eastern Cape Province
(-32.863183, 27.427524)",33,27, N/A,35, N/A,54,30,31,38,22,33,50,51,22,13,35,40,42,1,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,8,8,,,5,,,,,,50,,0,0,50,,,,,,,
