GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.5 [21.1-30.3],25.50000,21.10000,30.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,26.3 [21.0-32.3],26.30000,21.00000,32.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,26.3 [21.1-32.2],26.30000,21.10000,32.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.7 [21.3-30.6],25.70000,21.30000,30.60000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,2015,2015,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.4 [17.6-31.8],24.40000,17.60000,31.80000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.4 [20.9-30.2],25.40000,20.90000,30.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.3 [20.7-30.2],25.30000,20.70000,30.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.0 [20.0-30.3],25.00000,20.00000,30.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1980,1980,,AFR,Africa,,ZAF,1980,1980,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,28.6 [21.0-36.9],28.60000,21.00000,36.90000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,130.8 [125.1-136.7],130.80000,125.10000,136.70000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1985,1985,,AFR,Africa,,ZAF,1985,1985,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,131.3 [128.0-134.7],131.30000,128.00000,134.70000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,128.6 [126.4-130.7],128.60000,126.40000,130.70000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1999,1999,,AFR,Africa,,ZAF,1999,1999,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,130.0 [127.6-132.6],130.00000,127.60000,132.60000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,128.4 [126.2-130.6],128.40000,126.20000,130.60000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,131.3 [128.5-134.3],131.30000,128.50000,134.30000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,2015,2015,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,127.0 [122.6-131.2],127.00000,122.60000,131.20000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,128.2 [126.0-130.5],128.20000,126.00000,130.50000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,127.8 [125.1-130.5],127.80000,125.10000,130.50000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1983,1983,,AFR,Africa,,ZAF,1983,1983,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,129.3 [125.6-133.0],129.30000,125.60000,133.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2002,2002,,AFR,Africa,,ZAF,2002,2002,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,126.3 [124.0-128.6],126.30000,124.00000,128.60000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1989,1989,,AFR,Africa,,ZAF,1989,1989,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,129.2 [126.4-132.2],129.20000,126.40000,132.20000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,125.2 [123.2-127.4],125.20000,123.20000,127.40000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1982,1982,,AFR,Africa,,ZAF,1982,1982,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,129.2 [125.3-133.3],129.20000,125.30000,133.30000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,128.1 [125.5-130.8],128.10000,125.50000,130.80000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,125.7 [123.5-127.9],125.70000,123.50000,127.90000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1978,1978,,AFR,Africa,,ZAF,1978,1978,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,129.0 [123.5-135.0],129.00000,123.50000,135.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,2010,2010,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,124.5 [122.1-126.9],124.50000,122.10000,126.90000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1996,1996,,AFR,Africa,,ZAF,1996,1996,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,127.9 [125.3-130.5],127.90000,125.30000,130.50000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,125.5 [123.4-127.6],125.50000,123.40000,127.60000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2014,2014,,AFR,Africa,,ZAF,2014,2014,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,123.4 [119.5-127.2],123.40000,119.50000,127.20000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,128.6 [125.9-131.3],128.60000,125.90000,131.30000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,124.8 [122.6-126.9],124.80000,122.60000,126.90000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,10.5 [7.1-14.6],10.50000,7.10000,14.60000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,11.0 [7.8-14.9],11.00000,7.80000,14.90000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1986,1986,,AFR,Africa,,ZAF,1986,1986,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,13.2 [10.3-16.4],13.20000,10.30000,16.40000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1988,1988,,AFR,Africa,,ZAF,1988,1988,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,14.0 [11.1-17.2],14.00000,11.10000,17.20000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,16.2 [13.4-19.2],16.20000,13.40000,19.20000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,17.1 [14.3-20.0],17.10000,14.30000,20.00000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,18.2 [15.4-21.0],18.20000,15.40000,21.00000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2002,2002,,AFR,Africa,,ZAF,2002,2002,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,20.8 [18.2-23.5],20.80000,18.20000,23.50000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2004,2004,,AFR,Africa,,ZAF,2004,2004,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,21.8 [19.2-24.5],21.80000,19.20000,24.50000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.6 [22.8-28.5],25.60000,22.80000,28.50000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2013,2013,,AFR,Africa,,ZAF,2013,2013,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,26.7 [23.6-29.9],26.70000,23.60000,29.90000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,17.9 [11.5-25.5],17.90000,11.50000,25.50000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,18.7 [12.6-25.9],18.70000,12.60000,25.90000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1986,1986,,AFR,Africa,,ZAF,1986,1986,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.9 [16.6-27.9],21.90000,16.60000,27.90000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1988,1988,,AFR,Africa,,ZAF,1988,1988,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,23.0 [17.8-28.8],23.00000,17.80000,28.80000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,26.0 [21.1-31.4],26.00000,21.10000,31.40000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,27.2 [22.4-32.4],27.20000,22.40000,32.40000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,28.4 [23.8-33.4],28.40000,23.80000,33.40000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2002,2002,,AFR,Africa,,ZAF,2002,2002,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,31.4 [27.0-36.0],31.40000,27.00000,36.00000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2004,2004,,AFR,Africa,,ZAF,2004,2004,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,32.6 [28.3-37.1],32.60000,28.30000,37.10000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,36.8 [32.2-41.5],36.80000,32.20000,41.50000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2013,2013,,AFR,Africa,,ZAF,2013,2013,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,37.9 [32.9-43.0],37.90000,32.90000,43.00000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,2.5 [1.1-5.0],2.50000,1.10000,5.00000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,2.7 [1.3-5.1],2.70000,1.30000,5.10000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1986,1986,,AFR,Africa,,ZAF,1986,1986,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,3.7 [2.2-5.9],3.70000,2.20000,5.90000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1988,1988,,AFR,Africa,,ZAF,1988,1988,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,4.1 [2.5-6.3],4.10000,2.50000,6.30000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.3 [3.5-7.7],5.30000,3.50000,7.70000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.9 [4.0-8.4],5.90000,4.00000,8.40000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.5 [4.6-9.1],6.50000,4.60000,9.10000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2002,2002,,AFR,Africa,,ZAF,2002,2002,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,8.3 [6.1-11.0],8.30000,6.10000,11.00000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2004,2004,,AFR,Africa,,ZAF,2004,2004,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,9.2 [6.9-11.9],9.20000,6.90000,11.90000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,12.5 [9.5-15.8],12.50000,9.50000,15.80000,,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,2013,2013,,AFR,Africa,,ZAF,2013,2013,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,13.6 [10.3-17.3],13.60000,10.30000,17.30000,,,
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,9.1 [6.1-12.7],9.10000,6.10000,12.70000,,,
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,9.5 [6.6-13.0],9.50000,6.60000,13.00000,,,
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2389,PUBLISHED,Published,,1986,1986,,AFR,Africa,,ZAF,1986,1986,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,11.5 [8.8-14.4],11.50000,8.80000,14.40000,,,
