GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,1997,1997,,AFR,Africa,,WB_UMI,1997,1997,Upper-middle-income,,ZAF,South Africa,,554,554.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,1998,1998,,AFR,Africa,,WB_UMI,1998,1998,Upper-middle-income,,ZAF,South Africa,,1132,1132.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_UMI,2000,2000,Upper-middle-income,,ZAF,South Africa,,28101,28101.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001,2001,,AFR,Africa,,WB_UMI,2001,2001,Upper-middle-income,,ZAF,South Africa,,40438,40438.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,AFR,Africa,,WB_UMI,2003,2003,Upper-middle-income,,ZAF,South Africa,,23182,23182.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,AFR,Africa,,WB_UMI,2004,2004,Upper-middle-income,,ZAF,South Africa,,19240,19240.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_UMI,2005,2005,Upper-middle-income,,ZAF,South Africa,,23047,23047.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,AFR,Africa,,WB_UMI,2006,2006,Upper-middle-income,,ZAF,South Africa,,28438,28438.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,AFR,Africa,,WB_UMI,2007,2007,Upper-middle-income,,ZAF,South Africa,,27810,27810.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,AFR,Africa,,WB_UMI,2008,2008,Upper-middle-income,,ZAF,South Africa,,30978,30978.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,AFR,Africa,,WB_UMI,2009,2009,Upper-middle-income,,ZAF,South Africa,,37233,37233.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,AFR,Africa,,WB_UMI,2011,2011,Upper-middle-income,,ZAF,South Africa,,20301,20301.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,AFR,Africa,,WB_UMI,2012,2012,Upper-middle-income,,ZAF,South Africa,,15007,15007.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,1999,1999,,AFR,Africa,,WB_UMI,1999,1999,Upper-middle-income,,ZAF,South Africa,,2782,2782.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002,2002,,AFR,Africa,,WB_UMI,2002,2002,Upper-middle-income,,ZAF,South Africa,,8296,8296.00000,,,,,
TB_ret_oth,Retreatment cases: other,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_UMI,2010,2010,Upper-middle-income,,ZAF,South Africa,,34176,34176.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,1994,1994,,AFR,Africa,,WB_UMI,1994,1994,Upper-middle-income,,ZAF,South Africa,,78,78.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,1995,1995,,AFR,Africa,,WB_UMI,1995,1995,Upper-middle-income,,ZAF,South Africa,,58,58.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,1996,1996,,AFR,Africa,,WB_UMI,1996,1996,Upper-middle-income,,ZAF,South Africa,,61,61.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,1997,1997,,AFR,Africa,,WB_UMI,1997,1997,Upper-middle-income,,ZAF,South Africa,,68,68.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,1998,1998,,AFR,Africa,,WB_UMI,1998,1998,Upper-middle-income,,ZAF,South Africa,,72,72.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,1999,1999,,AFR,Africa,,WB_UMI,1999,1999,Upper-middle-income,,ZAF,South Africa,,57,57.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_UMI,2000,2000,Upper-middle-income,,ZAF,South Africa,,63,63.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2001,2001,,AFR,Africa,,WB_UMI,2001,2001,Upper-middle-income,,ZAF,South Africa,,61,61.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2002,2002,,AFR,Africa,,WB_UMI,2002,2002,Upper-middle-income,,ZAF,South Africa,,68,68.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2003,2003,,AFR,Africa,,WB_UMI,2003,2003,Upper-middle-income,,ZAF,South Africa,,67,67.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2004,2004,,AFR,Africa,,WB_UMI,2004,2004,Upper-middle-income,,ZAF,South Africa,,69,69.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_UMI,2005,2005,Upper-middle-income,,ZAF,South Africa,,71,71.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2006,2006,,AFR,Africa,,WB_UMI,2006,2006,Upper-middle-income,,ZAF,South Africa,,74,74.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2007,2007,,AFR,Africa,,WB_UMI,2007,2007,Upper-middle-income,,ZAF,South Africa,,74,74.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2008,2008,,AFR,Africa,,WB_UMI,2008,2008,Upper-middle-income,,ZAF,South Africa,,76,76.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2009,2009,,AFR,Africa,,WB_UMI,2009,2009,Upper-middle-income,,ZAF,South Africa,,73,73.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_UMI,2010,2010,Upper-middle-income,,ZAF,South Africa,,79,79.00000,,,,,
MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2011,2011,,AFR,Africa,,WB_UMI,2011,2011,Upper-middle-income,,ZAF,South Africa,,79,79.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2004,2004,,AFR,Africa,,WB_UMI,2004,2004,Upper-middle-income,,ZAF,South Africa,,61,61.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_UMI,2005,2005,Upper-middle-income,,ZAF,South Africa,,66,66.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2006,2006,,AFR,Africa,,WB_UMI,2006,2006,Upper-middle-income,,ZAF,South Africa,,66,66.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2007,2007,,AFR,Africa,,WB_UMI,2007,2007,Upper-middle-income,,ZAF,South Africa,,66,66.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2008,2008,,AFR,Africa,,WB_UMI,2008,2008,Upper-middle-income,,ZAF,South Africa,,68,68.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2009,2009,,AFR,Africa,,WB_UMI,2009,2009,Upper-middle-income,,ZAF,South Africa,,64,64.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_UMI,2010,2010,Upper-middle-income,,ZAF,South Africa,,37,37.00000,,,,,
TB_c_new_snep_tsr,Treatment success rate for new pulmonary smear-negative and extrapulmonary tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1360,PUBLISHED,Published,,2011,2011,,AFR,Africa,,WB_UMI,2011,2011,Upper-middle-income,,ZAF,South Africa,,76,76.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_UMI,2005,2005,Upper-middle-income,,ZAF,South Africa,,2000,2000.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2006,2006,,AFR,Africa,,WB_UMI,2006,2006,Upper-middle-income,,ZAF,South Africa,,6716,6716.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2007,2007,,AFR,Africa,,WB_UMI,2007,2007,Upper-middle-income,,ZAF,South Africa,,7350,7350.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2008,2008,,AFR,Africa,,WB_UMI,2008,2008,Upper-middle-income,,ZAF,South Africa,,8026,8026.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2009,2009,,AFR,Africa,,WB_UMI,2009,2009,Upper-middle-income,,ZAF,South Africa,,9070,9070.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_UMI,2010,2010,Upper-middle-income,,ZAF,South Africa,,7386,7386.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2011,2011,,AFR,Africa,,WB_UMI,2011,2011,Upper-middle-income,,ZAF,South Africa,,10085,10085.00000,,,,,
TB_mdr,Confirmed cases of MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2012,2012,,AFR,Africa,,WB_UMI,2012,2012,Upper-middle-income,,ZAF,South Africa,,15419,15419.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2009,2009,,AFR,Africa,,WB_UMI,2009,2009,Upper-middle-income,,ZAF,South Africa,,46,46.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_UMI,2010,2010,Upper-middle-income,,ZAF,South Africa,,73,73.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2011,2011,,AFR,Africa,,WB_UMI,2011,2011,Upper-middle-income,,ZAF,South Africa,,55,55.00000,,,,,
TB_conf_mdr_tx_pct,Confirmed cases of MDR-TB started treatment for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2012,2012,,AFR,Africa,,WB_UMI,2012,2012,Upper-middle-income,,ZAF,South Africa,,38,38.00000,,,,,
TB_e_mdr_num,Estimated MDR-TB cases among notified pulmonary TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1364,PUBLISHED,Published,,2014,2014,,AFR,Africa,,WB_UMI,2014,2014,Upper-middle-income,,ZAF,South Africa,, 6 200 [ 5 100- 7 300],6200.00000,5100.00000,7300.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1990,1990,,AFR,Africa,,WB_UMI,1990,1990,Upper-middle-income,,ZAF,South Africa,, 170 000 [ 88 000- 280 000],170000.00000,88000.00000,280000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1991,1991,,AFR,Africa,,WB_UMI,1991,1991,Upper-middle-income,,ZAF,South Africa,, 170 000 [ 87 000- 270 000],170000.00000,87000.00000,270000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1992,1992,,AFR,Africa,,WB_UMI,1992,1992,Upper-middle-income,,ZAF,South Africa,, 150 000 [ 80 000- 250 000],150000.00000,80000.00000,250000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1993,1993,,AFR,Africa,,WB_UMI,1993,1993,Upper-middle-income,,ZAF,South Africa,, 140 000 [ 73 000- 230 000],140000.00000,73000.00000,230000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1994,1994,,AFR,Africa,,WB_UMI,1994,1994,Upper-middle-income,,ZAF,South Africa,, 130 000 [ 67 000- 210 000],130000.00000,67000.00000,210000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1995,1995,,AFR,Africa,,WB_UMI,1995,1995,Upper-middle-income,,ZAF,South Africa,, 130 000 [ 67 000- 210 000],130000.00000,67000.00000,210000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1996,1996,,AFR,Africa,,WB_UMI,1996,1996,Upper-middle-income,,ZAF,South Africa,, 140 000 [ 74 000- 220 000],140000.00000,74000.00000,220000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1997,1997,,AFR,Africa,,WB_UMI,1997,1997,Upper-middle-income,,ZAF,South Africa,, 150 000 [ 86 000- 240 000],150000.00000,86000.00000,240000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1998,1998,,AFR,Africa,,WB_UMI,1998,1998,Upper-middle-income,,ZAF,South Africa,, 180 000 [ 100 000- 280 000],180000.00000,100000.00000,280000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1999,1999,,AFR,Africa,,WB_UMI,1999,1999,Upper-middle-income,,ZAF,South Africa,, 210 000 [ 120 000- 320 000],210000.00000,120000.00000,320000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_UMI,2000,2000,Upper-middle-income,,ZAF,South Africa,, 240 000 [ 140 000- 370 000],240000.00000,140000.00000,370000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2001,2001,,AFR,Africa,,WB_UMI,2001,2001,Upper-middle-income,,ZAF,South Africa,, 270 000 [ 160 000- 420 000],270000.00000,160000.00000,420000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2002,2002,,AFR,Africa,,WB_UMI,2002,2002,Upper-middle-income,,ZAF,South Africa,, 310 000 [ 180 000- 480 000],310000.00000,180000.00000,480000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2003,2003,,AFR,Africa,,WB_UMI,2003,2003,Upper-middle-income,,ZAF,South Africa,, 340 000 [ 200 000- 530 000],340000.00000,200000.00000,530000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2004,2004,,AFR,Africa,,WB_UMI,2004,2004,Upper-middle-income,,ZAF,South Africa,, 370 000 [ 210 000- 570 000],370000.00000,210000.00000,570000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_UMI,2005,2005,Upper-middle-income,,ZAF,South Africa,, 390 000 [ 220 000- 610 000],390000.00000,220000.00000,610000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2006,2006,,AFR,Africa,,WB_UMI,2006,2006,Upper-middle-income,,ZAF,South Africa,, 410 000 [ 230 000- 630 000],410000.00000,230000.00000,630000.00000,,,
